what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1416825075926
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1416825075926
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1416825075926
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1416825075926
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1416825075926
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1416825075926
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1416825075926
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1416825075926
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1416825075927
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1416825075931
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1416825075931
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1416825075931
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1416825075931
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1416825075931
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1416825075931
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1416825075931
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1416825075931
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1416825075932
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1416825075932
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1416825075932
started,bundle,com.python.pydev.analysis,2.8.2.2013090511,"com.python.pydev.analysis",1416825075932
started,bundle,org.python.pydev,2.8.2.2013090511,"org.python.pydev",1416825075932
started,bundle,org.python.pydev.core,2.8.2.2013090511,"org.python.pydev.core",1416825075932
started,bundle,org.python.pydev.shared_core,2.8.2.2013090511,"org.python.pydev.shared_core",1416825075932
started,bundle,org.python.pydev.shared_ui,2.8.2.2013090511,"org.python.pydev.shared_ui",1416825075932
os,sysinfo,,,"linux",1416825075939
arch,sysinfo,,,"x86_64",1416825075940
ws,sysinfo,,,"gtk",1416825075940
locale,sysinfo,,,"en_US",1416825075940
processors,sysinfo,,,"1",1416825075940
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1416825075940
java.runtime.version,sysinfo,,,"1.6.0_33-b33",1416825075940
java.specification.name,sysinfo,,,"Java Platform API Specification",1416825075940
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1416825075940
java.specification.version,sysinfo,,,"1.6",1416825075940
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1416825075940
java.version,sysinfo,,,"1.6.0_33",1416825075940
java.vm.info,sysinfo,,,"mixed mode",1416825075940
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1416825075940
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1416825075940
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1416825075940
java.vm.specification.version,sysinfo,,,"1.0",1416825075940
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1416825075940
java.vm.version,sysinfo,,,"23.25-b01",1416825075940
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1416825079492
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1416825093731
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1416825093740
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1416825095562
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1416825095611
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1416825095693
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1416825095704
error,log,,,"Error logged from Debug Core: ",1416825103619
error,log,,,"Error logged from Debug Core: ",1416825103625
error,log,,,"Error logged from Debug Core: ",1416825103628
error,log,,,"Error logged from Debug Core: ",1416825103633
error,log,,,"Error logged from Debug Core: ",1416825103644
error,log,,,"Error logged from Debug Core: ",1416825103648
error,log,,,"Error logged from Debug Core: ",1416825103650
error,log,,,"Error logged from Debug Core: ",1416825103664
error,log,,,"Error logged from Debug Core: ",1416825103666
error,log,,,"Error logged from Debug Core: ",1416825103667
error,log,,,"Error logged from Debug Core: ",1416825103669
error,log,,,"Error logged from Debug Core: ",1416825103674
error,log,,,"Error logged from Debug Core: ",1416825103675
error,log,,,"Error logged from Debug Core: ",1416825103681
error,log,,,"Error logged from Debug Core: ",1416825103683
error,log,,,"Error logged from Debug Core: ",1416825103684
error,log,,,"Error logged from Debug Core: ",1416825103685
error,log,,,"Error logged from Debug Core: ",1416825103688
error,log,,,"Error logged from Debug Core: ",1416825103691
error,log,,,"Error logged from Debug Core: ",1416825103693
error,log,,,"Error logged from Debug Core: ",1416825103694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416825103841
started,bundle,org.python.pydev.debug,2.8.2.2013090511,"org.python.pydev.debug",1416825120351
error,log,,,"Unable to get project for the run",1416825120677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416825126558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416825134384
error,log,,,"Unable to get project for the run",1416825154707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416825195167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416825403912
opened,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1416825407460
activated,perspective,org.python.pydev,2.8.2.2013090511,"org.python.pydev.ui.PythonPerspective",1416825407473
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1416825407477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1416825407504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.perspectives.showPerspective",1416825407504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416825407515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416825437190
error,log,,,"Unable to get project for the run",1416825445379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416825470974
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1416825694337
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1416825694398
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1416825694678
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1416825694714
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1416825694766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416825694998
started,bundle,org.python.pydev.shared_interactive_console,2.8.2.2013090511,"org.python.pydev.shared_interactive_console",1416825695415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416825697369
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1416825707376
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1416826228547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416826233150
error,log,,,"Unable to get project for the run",1416826236712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416826343669
executed,command,com.python.pydev.analysis,2.8.2.2013090511,"com.python.pydev.analysis.actions.pyGlobalsBrowserWorkbench",1416826350540
executed,command,com.python.pydev.analysis,2.8.2.2013090511,"com.python.pydev.analysis.actions.pyGlobalsBrowserWorkbench",1416826355623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416826419004
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1416826434398
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1416826434434
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1416826467545
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1416826495440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416826495462
started,bundle,org.python.pydev.parser,2.8.2.2013090511,"org.python.pydev.parser",1416826497866
started,bundle,com.python.pydev,2.8.2.2013090511,"com.python.pydev",1416826497896
started,bundle,com.python.pydev.refactoring,2.8.2.2013090511,"com.python.pydev.refactoring",1416826497903
started,bundle,org.python.pydev.django,2.8.2.2013090511,"org.python.pydev.django",1416826497909
started,bundle,org.python.pydev.refactoring,2.8.2.2013090511,"org.python.pydev.refactoring",1416826497942
started,bundle,org.python.pydev.jython,2.8.2.2013090511,"org.python.pydev.jython",1416826502645
error,log,,,"Python not configured.",1416826502666
error,log,,,"Info: Rebuilding internal caches: /home/ubuntu/catkin_ws/.metadata/.plugins/org.eclipse.core.resources/.projects/build/com.python.pydev.analysis/AdditionalProjectInterpreterInfo.pydevinfo (Expected error to be provided and got no error!)",1416826502748
started,bundle,com.python.pydev.codecompletion,2.8.2.2013090511,"com.python.pydev.codecompletion",1416826502843
opened,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1416826503518
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1416826503827
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1416826503952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416826504793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416826671528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416826671543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416826732496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416826732509
error,log,,,"Info: Rebuilding internal caches: /home/ubuntu/catkin_ws/.metadata/.plugins/com.python.pydev.analysis/python_v1_3tswbhuj9gc4kibexhrzgzdx/python.pydevsysteminfo (Expected error to be provided and got no error!)",1416826735949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416826752547
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1416826753729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416826767861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416826771246
error,log,,,"Unable to get project for the run",1416826774969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416826775102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416826797375
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1416826798926
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1416826804934
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1416826805080
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1416826805105
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1416826805106
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1416826805108
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1416826805141
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1416826825172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416826831540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416826843119
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1416826844957
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1416829826848
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1416829853016
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1416829855018
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.debug",1416829860287
started,bundle,com.python.pydev.debug,2.8.2.2013090511,"com.python.pydev.debug",1416829860697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416829865200
started,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1416829872406
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1416829872505
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.VariableView",1416829872660
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1416829872743
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1416829872747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416829872814
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.BreakpointView",1416829873113
opened,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1416829873265
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1416829909645
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1416829909769
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1416829912658
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1416829917290
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1416829918706
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1416829922170
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1416829925546
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1416829927642
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1416829932554
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1416829936713
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1416829938356
activated,perspective,org.python.pydev,2.8.2.2013090511,"org.python.pydev.ui.PythonPerspective",1416829944528
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1416829944535
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1416829948899
error,log,,,"Unable to get project for the run",1416829951421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416829951550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416829954847
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1416829956108
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1416832653744
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1416832658795
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1416832661662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416832664031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416832666837
error,log,,,"Unable to get project for the run",1416832669567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416832669685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416832672797
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1416832674044
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1416832682781
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1416832691313
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1416832692540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416832693750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416832699797
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1416832707763
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1416832718023
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1416832719503
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1416832730543
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1416832735020
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1416832738964
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1416832930799
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1416832941692
error,log,,,"Unable to get project for the run",1416832949109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416832949243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416832951723
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1416832952995
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1416832962016
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1416832964802
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1416832972657
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1416832985166
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1416833060185
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1416833094150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416833103068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416833114676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416833121899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416833135155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416833139577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416833242293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416833254125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416833256312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416833261740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417001155855
closed,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1417001156336
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1417001158584
closed,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1417001158588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417001176236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417001542145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417001544984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417001767732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1417001770790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417001771242
error,log,,,"Error logged from Debug Core: ",1417001775304
error,log,,,"Error logged from Debug Core: ",1417001775307
error,log,,,"Error logged from Debug Core: ",1417001775310
error,log,,,"Error logged from Debug Core: ",1417001775313
error,log,,,"Error logged from Debug Core: ",1417001775318
error,log,,,"Error logged from Debug Core: ",1417001775320
error,log,,,"Error logged from Debug Core: ",1417001775324
error,log,,,"Error logged from Debug Core: ",1417001775327
error,log,,,"Error logged from Debug Core: ",1417001775331
error,log,,,"Error logged from Debug Core: ",1417001775335
error,log,,,"Error logged from Debug Core: ",1417001775355
error,log,,,"Error logged from Debug Core: ",1417001775356
error,log,,,"Error logged from Debug Core: ",1417001775390
error,log,,,"Error logged from Debug Core: ",1417001775400
error,log,,,"Error logged from Debug Core: ",1417001775421
error,log,,,"Error logged from Debug Core: ",1417001775435
error,log,,,"Error logged from Debug Core: ",1417001775436
error,log,,,"Error logged from Debug Core: ",1417001775444
error,log,,,"Error logged from Debug Core: ",1417001775461
error,log,,,"Error logged from Debug Core: ",1417001775488
error,log,,,"Error logged from Debug Core: ",1417001775495
error,log,,,"Error logged from Debug Core: ",1417001775496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417001775771
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1417001848071
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1417001848178
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1417001848205
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1417001860645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1417001864781
error,log,,,"Error logged from Debug Core: ",1417001876313
error,log,,,"Error logged from Debug Core: ",1417001876320
error,log,,,"Error logged from Debug Core: ",1417001876323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417001876325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417001878847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417002410156
activated,view,org.python.pydev,2.8.2.2013090511,"org.python.pydev.navigator.view",1417002415992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417002420344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1417002431438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417002431473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417002434754
opened,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1417002447173
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1417002447292
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1417002447442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417002447467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417002460524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417002461835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417002473057
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417002474313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417002477053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417002481709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1417002507192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1417002509511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1417002511123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417002512188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1417002544924
